published_date,title,url,guest_name_detected,guest_signal,is_right_guest_hint,is_forced_guest_override,topics,signal_sources,framing_score,combined_score,guest_talking_points_matched,manual_label,manual_notes
2024-01-11,Mind-Blowing Game Invented by Russian Sociology Student 🤯 #culture #TheTraitors #politics #AmongUs,https://www.youtube.com/watch?v=M8j1xWbyfjI,,0.0,False,False,woke_and_cancel_culture|russia_ukraine_geopolitics,,0.0,0.0,,,
2024-01-10,Don't Die Before Your Time - Longevity Expert Gary Brecka,https://www.youtube.com/watch?v=wnwTno0jFHA,Longevity Expert Gary Brecka,0.0,False,False,,,0.0,0.0,,,
2024-01-09,Why We Have the Politicians We Have - Konstantin Kisin,https://www.youtube.com/watch?v=z_Vnv2wohC0,,0.0,False,False,,,0.0,0.0,,,
2024-01-07,Will AI Destroy The World? - Igor Kurganov,https://www.youtube.com/watch?v=yZdOhL-CM9s,Igor Kurganov,0.0,False,False,trump_and_us_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2024-01-05,The Mindset for Success in 2024 - Chris Williamson and Konstantin Kisin,https://www.youtube.com/watch?v=7_KJWxmd__w,,0.0,False,False,uk_politics,,0.0,0.0,,,
2024-01-03,Should Porn Be Banned? - Lila Rose,https://www.youtube.com/watch?v=Or_hLHe8cL0,Lila Rose,0.0,False,False,free_speech_and_censorship|culture_war_general,,0.0,0.0,,,
2023-12-27,Comedians Review 2023 - Andrew Doyle & Geoff Norcott X TRIGGERnometry,https://www.youtube.com/watch?v=5yZ9EtUwBn8,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2023-12-22,LIVE & RAW: It's A Wonderful RAW,https://www.youtube.com/watch?v=yYdynlLA-io,,0.0,False,False,,,0.0,0.0,,,
2023-12-21,LIVE & RAW: No Fair & Free Elections Please! We’re Colorado!,https://www.youtube.com/watch?v=Ug6GHG8oqNQ,,0.0,False,False,,,0.0,0.0,,,
2023-12-19,Comedians React to BBC's Worst Moments of 2023,https://www.youtube.com/watch?v=sFwVxZcvUiM,,0.0,False,False,free_speech_and_censorship|economy_and_cost_of_living,,0.0,0.0,,,
2023-12-17,CIA Agent - Is This How Israel-Palestine Ends? - Mike Baker,https://www.youtube.com/watch?v=EKsaxSlZP3w,Mike Baker,0.0,False,False,israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2023-12-16,"LIVE & RAW: I'm a Diversity Hire, Get Me Out of Here!",https://www.youtube.com/watch?v=WUV092xV8hQ,,0.0,False,False,woke_and_cancel_culture,,0.0,0.0,,,
2023-12-15,Russia has NEVER had a democracy... #shorts #politics #culture,https://www.youtube.com/watch?v=jDdfKel_1B8,,0.0,False,False,russia_ukraine_geopolitics,,0.0,0.0,,,
2023-12-13,Tom Bilyeu: Why Tension Between Both Sides is NEEDED,https://www.youtube.com/watch?v=lF1AJGPmU4U,Tom Bilyeu,0.0,False,False,,,0.0,0.0,,,
2023-12-13,Neil DeGrasse Tyson on 'the lone genius' 👀 #shorts #science #politics,https://www.youtube.com/watch?v=f5evdR_5ENM,Neil DeGrasse Tyson,0.0,False,False,,,0.0,0.0,,,
2023-12-12,The BIGGEST flaw in our education system... #shorts #culture #mindset,https://www.youtube.com/watch?v=F1z8Eg4-4Co,,0.0,False,False,,,0.0,0.0,,,
2023-12-10,This social experiment will BLOW your mind 👀 #shorts #socialexperiment,https://www.youtube.com/watch?v=rbQGoaFoq5s,,0.0,False,False,,,0.0,0.0,,,
2023-12-10,What do you REALLY want in life? #shorts #mentality,https://www.youtube.com/watch?v=DNTz-aWz7d4,,0.0,False,False,,,0.0,0.0,,,
2023-12-09,We must make sure our society doesn't swing backwards... #shorts #politics,https://www.youtube.com/watch?v=JcWe7i2YXHc,,0.0,False,False,,,0.0,0.0,,,
2023-12-09,LIVE & RAW: To Rwanda and Beyond!,https://www.youtube.com/watch?v=uVL4-rDRKdc,,0.0,False,False,,,0.0,0.0,,,
2023-12-08,The Big Lie About Sex - Louise Perry,https://www.youtube.com/watch?v=gGuAEyMYFkg,Louise Perry,0.0,False,False,,,0.0,0.0,,,
2023-12-08,LIVE & RAW: I’m a Jew at Harvard Get Me Out Of Here.,https://www.youtube.com/watch?v=IRX_VidZvzE,,0.0,False,False,,,0.0,0.0,,,
2023-12-08,Richard Dawkins gives his thoughts on ALIENS 👀 #shorts #science,https://www.youtube.com/watch?v=n9MfE5YCODk,,0.0,False,False,,,0.0,0.0,,,
2023-12-07,Why glorifying victimhood has f*cked us... #shorts #culture #pbdpodcast,https://www.youtube.com/watch?v=pAhoxUUn22Y,,0.0,False,False,,,0.0,0.0,,,
2023-12-06,An immigrant speaks out against 'diversity' hires... #shorts #politics,https://www.youtube.com/watch?v=PAxAfEUjOJ0,,0.0,False,False,woke_and_cancel_culture|immigration_and_borders,,0.0,0.0,,,
2023-12-05,Public Interviews at Palestine AND Just Stop Oil Protests - Konstantin Kisin,https://www.youtube.com/watch?v=QGjFaujny6E,,0.0,False,False,israel_and_middle_east|climate_and_environment|crime_and_policing,,0.0,0.0,,,
2023-12-05,Why going too far either way is a problem... #shorts #politics #comedy,https://www.youtube.com/watch?v=506qnhrxzn0,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2023-12-04,"Pulling a Hamas joke in front of 2,000 people... #shorts #comedy",https://www.youtube.com/watch?v=XlPrT2Dj1vE,,0.0,False,False,free_speech_and_censorship|israel_and_middle_east,,0.0,0.0,,,
2023-12-03,Female-Only App Creator SUED - Sall Grover,https://www.youtube.com/watch?v=GyVyMF_EqQY,Sall Grover,0.0,False,False,,,0.0,0.0,,,
2023-12-03,Why are we glorifying figures of hate? #shorts #politics,https://www.youtube.com/watch?v=KpyOG38WAHk,,0.0,False,False,,,0.0,0.0,,,
2023-12-02,How Andrew Tate's rise to fame happened... #shorts #andrewtate,https://www.youtube.com/watch?v=TkYnz6uTJmc,,0.0,False,False,,,0.0,0.0,,,
2023-12-02,LIVE & RAW: I'm A Jew Get Me Out Of Here!,https://www.youtube.com/watch?v=pRU2iQ6n40I,,0.0,False,False,,,0.0,0.0,,,
2023-12-01,"LIVE & RAW: No White People, Please! We're The BBC!",https://www.youtube.com/watch?v=JKNwW_sBZKs,,0.0,False,False,,,0.0,0.0,,,
2023-12-01,Konstantin Kisin's SPEECH At ARC 2023 🎙️ #shorts #politics,https://www.youtube.com/watch?v=QnMa69v3bKc,,0.0,False,False,,,0.0,0.0,,,
2023-11-30,Gen Z Loves... Osama Bin Laden???,https://www.youtube.com/watch?v=Bq9coMWsXj4,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2023-11-30,A comedian's impression of Jordan B. Peterson... #shorts #jordanpeterson,https://www.youtube.com/watch?v=S4E-Ci_PyJc,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2023-11-29,Tony Abbott: We Stopped Illegal Immigration!,https://www.youtube.com/watch?v=PAENUXVKRPw,Tony Abbott,0.0,False,False,immigration_and_borders|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|culture_war_general,,0.0,0.0,,,
2023-11-27,LIVE Interviews from March Against Antisemitism - Konstantin Kisin,https://www.youtube.com/watch?v=QjJAHHYykjA,,0.0,False,False,israel_and_middle_east|uk_politics|crime_and_policing,,0.0,0.0,,,
2023-11-25,LIVE & RAW: Saturday Night's Alright For Rioting,https://www.youtube.com/watch?v=6JA7R5AbvUU,,0.0,False,False,crime_and_policing,,0.0,0.0,,,
2023-11-24,Is This Toxic Masculinity? - Konstantin Kisin & Chris Williamson,https://www.youtube.com/watch?v=nzehL-D6uXk,,0.0,False,False,free_speech_and_censorship|culture_war_general,,0.0,0.0,,,
2023-11-22,Bridget Phetasy: I Regret Being a Sl*t,https://www.youtube.com/watch?v=inxRYxj3FrQ,Bridget Phetasy,0.0,False,False,free_speech_and_censorship|trump_and_us_politics|culture_war_general,,0.0,0.0,,,
2023-11-21,Konstantin Kisin: Diversity is NOT Our Strength,https://www.youtube.com/watch?v=_oP9Ug-cCsA,,0.0,False,False,woke_and_cancel_culture|israel_and_middle_east,,0.0,0.0,,,
2023-11-17,Legacy Media Comes for TRIGGERnometry...,https://www.youtube.com/watch?v=rvJG-2dNEqY,,0.0,False,False,woke_and_cancel_culture|free_speech_and_censorship,,0.0,0.0,,,
2023-11-16,Pornstars For Palestine - Comedian Reacts,https://www.youtube.com/watch?v=WU2rsyxwxJE,,0.0,False,False,free_speech_and_censorship|israel_and_middle_east,,0.0,0.0,,,
2023-11-15,"Jay Leno - Comedy, Cars & Stories From My Life",https://www.youtube.com/watch?v=_tJfH0UlvDI,,0.0,False,False,free_speech_and_censorship|uk_politics,,0.0,0.0,,,
2023-11-14,Suella Sacked for Being Right - Konstantin Kisin,https://www.youtube.com/watch?v=mGIX6BN7rbs,,0.0,False,False,free_speech_and_censorship|uk_politics,,0.0,0.0,,,
2023-11-12,Chris Williamson: Positive Masculinity,https://www.youtube.com/watch?v=5U4j7vq2B7g,Chris Williamson,0.0,False,False,uk_politics|culture_war_general,,0.0,0.0,,,
2023-11-10,DEBATE: Liberalism Vs Conservatism,https://www.youtube.com/watch?v=f_y-84evkJ8,,0.0,False,False,trump_and_us_politics|uk_politics|culture_war_general,,0.0,0.0,,,
2023-11-07,What A State Of Palestine ACTUALLY Means For Jews... #shorts #politics #podcast #subtitles,https://www.youtube.com/watch?v=VzE0HIFKq8c,,0.0,False,False,israel_and_middle_east,,0.0,0.0,,,
2023-11-05,Douglas Murray: This is About Survival,https://www.youtube.com/watch?v=DqzdnPjPhW0,Douglas Murray,0.0,False,False,israel_and_middle_east|uk_politics,,0.0,0.0,,,
2023-11-01,‘Stop Making Us Pretend’ - Bill Maher,https://www.youtube.com/watch?v=r6PSwgX1HL0,Bill Maher,0.0,False,False,free_speech_and_censorship|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2023-10-29,Tony Hinchcliffe: Cancelled for a Joke,https://www.youtube.com/watch?v=l5DtpgTOfA4,Tony Hinchcliffe,0.0,False,False,woke_and_cancel_culture|free_speech_and_censorship|russia_ukraine_geopolitics,,0.0,0.0,,,
2023-10-26,Konstantin Kisin - The West's War On Masculinity,https://www.youtube.com/watch?v=N-oSsDjwfKI,The West's War On Masculinity,0.0,False,False,culture_war_general,,0.0,0.0,,,
2023-10-25,Aella - Why I Became An Escort,https://www.youtube.com/watch?v=shB6ovnjYEs,,0.0,False,False,,,0.0,0.0,,,
2023-10-19,How Quickly Will AI Take Over? - Eric Weinstein,https://www.youtube.com/watch?v=ec-uNe_6vPA,Eric Weinstein,0.0,False,False,,,0.0,0.0,,,
2023-10-17,THIS Is the Problem With the Trans Movement,https://www.youtube.com/watch?v=RgQKZQxgVnc,,0.0,False,False,trans_and_gender|culture_war_general,,0.0,0.0,,,
2023-10-17,NBA Star REVEALS What It Takes to Be the Best,https://www.youtube.com/watch?v=1sMdF-OiwxE,,0.0,False,False,,,0.0,0.0,,,
2023-10-14,Why SO Many Colleges Support Palestine,https://www.youtube.com/watch?v=FA2toY2l-qE,,0.0,False,False,israel_and_middle_east,,0.0,0.0,,,
2023-10-13,Critical Race Theory Made Me Suicidal,https://www.youtube.com/watch?v=V9AbyLrVtO8,,0.0,False,False,woke_and_cancel_culture,,0.0,0.0,,,
2023-10-13,What Just Stop Oil Gets COMPLETELY Wrong,https://www.youtube.com/watch?v=C2_XpkH-Fls,,0.0,False,False,climate_and_environment|crime_and_policing,,0.0,0.0,,,
2023-10-12,BLM Stands With Hamas???,https://www.youtube.com/watch?v=f8xgigrsGb0,,0.0,False,False,israel_and_middle_east,,0.0,0.0,,,
2023-10-12,Why AWFUL Leaders Rise To Power - Joe Rogan & TRIGGERnometry,https://www.youtube.com/watch?v=BKpTPGnzytY,,0.0,False,False,,,0.0,0.0,,,
2023-10-11,"Truss Advisor: ""We Squandered a Huge Opportunity""",https://www.youtube.com/watch?v=Bby5nYQq_uk,Truss Advisor,0.0,False,False,islam_and_extremism|uk_politics,,0.0,0.0,,,
2023-10-11,Joe Rogan Reacts to Isla Bryson Case,https://www.youtube.com/watch?v=X8SbVkn4hvg,,0.0,False,False,,,0.0,0.0,,,
2023-10-10,Why We Must Reject a Reductive View of History,https://www.youtube.com/watch?v=SAIFPJw7obU,,0.0,False,False,uk_politics,,0.0,0.0,,,
2023-10-09,THIS Is Why Gen Z Seek Shelter Online,https://www.youtube.com/watch?v=K_Toqrcrgak,,0.0,False,False,,,0.0,0.0,,,
2023-10-09,Israel/Palestine: An Honest Conversation,https://www.youtube.com/watch?v=OjOgKHw6HY4,,0.0,False,False,israel_and_middle_east,,0.0,0.0,,,
2023-10-06,Analyzing Media’s Distortion of a Universal Black Identity,https://www.youtube.com/watch?v=iwOII23WFOc,,0.0,False,False,,,0.0,0.0,,,
2023-10-06,How to Fix a Failing Education System,https://www.youtube.com/watch?v=Hr3UoZPhMIE,,0.0,False,False,,,0.0,0.0,,,
2023-10-05,Freedom Debate: Konstantin Kisin vs Ash Sarkar,https://www.youtube.com/watch?v=ic5V_Lpzwk8,Freedom Debate,0.0,False,False,,,0.0,0.0,,,
2023-10-05,THIS Is Why They Lied About Our History...,https://www.youtube.com/watch?v=pbfskBJDIVI,,0.0,False,False,uk_politics,,0.0,0.0,,,
2023-10-04,Why Governments HAVE TO Intervene in Colleges,https://www.youtube.com/watch?v=FdzLBA30m_0,,0.0,False,False,uk_politics,,0.0,0.0,,,
2023-10-03,The Dangers of Historical Amnesia,https://www.youtube.com/watch?v=tRvlyUSz7nE,,0.0,False,False,,,0.0,0.0,,,
2023-10-02,The REAL Reason BBC Want GB News Taken off Air,https://www.youtube.com/watch?v=wtrpko7TJuA,,0.0,False,False,uk_politics,,0.0,0.0,,,
2023-09-28,LIVE & RAW: GB News Didn't Kill Itself,https://www.youtube.com/watch?v=AoL3fZNJk-Y,,0.0,False,False,uk_politics,,0.0,0.0,,,
2023-09-28,LIVE & RAW: GB News Didn't Kill Itself,https://www.youtube.com/watch?v=08ZMsyeGAKY,,0.0,False,False,uk_politics,,0.0,0.0,,,
2023-09-28,The Horrifying Case That Drove Me to Resign,https://www.youtube.com/watch?v=I6wMnilK0J0,,0.0,False,False,,,0.0,0.0,,,
2023-09-27,Leader Of Canadian Freedom Convoy SPEAKS OUT,https://www.youtube.com/watch?v=eEgb42VenIY,,0.0,False,False,covid_and_pandemic|economy_and_cost_of_living|crime_and_policing,,0.0,0.0,,,
2023-09-27,Why Trump’s Indictments MUST Be Politically Motivated,https://www.youtube.com/watch?v=c7XHuki01m0,,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
2023-09-26,The Dark Reality of Neglected Detransitioners,https://www.youtube.com/watch?v=pfctpOFg1D8,,0.0,False,False,trans_and_gender,,0.0,0.0,,,
2023-09-26,Neil deGrasse Tyson’s Stance on Anti-Establishment Science,https://www.youtube.com/watch?v=GDcO1LqFr2E,,0.0,False,False,,,0.0,0.0,,,
2023-09-25,Police Whistleblower’s SHOCKING Story of Exposing Police Negligence,https://www.youtube.com/watch?v=JX4z5DwRFQk,,0.0,False,False,uk_politics|crime_and_policing,,0.0,0.0,,,
2023-09-25,They Used to LOVE Russell Brand...,https://www.youtube.com/watch?v=RRe2tuva3FY,,0.0,False,False,,,0.0,0.0,,,
2023-09-23,LIVE & RAW: Brand Industrial Complex,https://www.youtube.com/watch?v=9YAtB3ixtG8,,0.0,False,False,,,0.0,0.0,,,
2023-09-23,Konstantin Kisin & Neil deGrasse Tyson CLASH Over Trans Debate,https://www.youtube.com/watch?v=JXWUtIjHrtE,,0.0,False,False,covid_and_pandemic,,0.0,0.0,,,
2023-09-22,LIVE & RAW: Papa's Got A Brand New Set Of Allegations,https://www.youtube.com/watch?v=unY1tyRjhVA,,0.0,False,False,,,0.0,0.0,,,
2023-09-22,Is There a Hidden Agenda Behind the Growing Age of Politicians?,https://www.youtube.com/watch?v=hi_QXs1elNY,,0.0,False,False,,,0.0,0.0,,,
2023-09-21,Neil deGrasse Tyson REACTS to Public Distrust of Science,https://www.youtube.com/watch?v=k4G6STffjlU,,0.0,False,False,,,0.0,0.0,,,
2023-09-20,The Trans Trend That Changed Everything,https://www.youtube.com/watch?v=99Out9CRoIs,,0.0,False,False,,,0.0,0.0,,,
2023-09-19,Watch This Before You Give Your Kids the Vaccine...,https://www.youtube.com/watch?v=kAoPcQU513g,,0.0,False,False,covid_and_pandemic,,0.0,0.0,,,
2023-09-18,Why Men Demand Distinct Depression Therapy,https://www.youtube.com/watch?v=AGsBEPuGig4,,0.0,False,False,,,0.0,0.0,,,
2023-09-18,Why We Need to DISMANTLE the Diversity Industry,https://www.youtube.com/watch?v=uR-CU-yEOxA,,0.0,False,False,woke_and_cancel_culture,,0.0,0.0,,,
2023-09-16,The ONE THING Holding You Back From Happiness,https://www.youtube.com/watch?v=gbKoQkM9c58,,0.0,False,False,,,0.0,0.0,,,
2023-09-14,JUDGE on Why We Can't Expect Seamless Prisoner Reintegration,https://www.youtube.com/watch?v=Nh5chji_pwo,,0.0,False,False,crime_and_policing,,0.0,0.0,,,
2023-09-14,NBA Star REVEALS Why Sport Is Too Political,https://www.youtube.com/watch?v=SDGRyCvFM38,,0.0,False,False,,,0.0,0.0,,,
2023-09-13,Trump Must Win to Avoid Prison - Scott Adams,https://www.youtube.com/watch?v=8RNouOhRCVc,Scott Adams,0.0,False,False,trump_and_us_politics|russia_ukraine_geopolitics|crime_and_policing,,0.0,0.0,,,
2023-09-13,Has Socialism Ever Worked?,https://www.youtube.com/watch?v=dQPVKKZdP0I,,0.0,False,False,economy_and_cost_of_living,,0.0,0.0,,,
2023-09-12,THIS Is Why Knife Crime Is Rising,https://www.youtube.com/watch?v=w1hLipNMP3E,,0.0,False,False,crime_and_policing,,0.0,0.0,,,
2023-09-11,The MOMENT the Medical Community U-Turned on Puberty Blockers,https://www.youtube.com/watch?v=mWxtdKsVD1Q,,0.0,False,False,trans_and_gender,,0.0,0.0,,,
2023-09-11,Does AI Mark the End of Capitalism?,https://www.youtube.com/watch?v=a8GMChgdhmU,,0.0,False,False,economy_and_cost_of_living,,0.0,0.0,,,
2023-09-11,Trump 2024: Prisoner or President?,https://www.youtube.com/watch?v=ObybFa_SkXE,,0.0,False,False,trump_and_us_politics|crime_and_policing,,0.0,0.0,,,
2023-09-08,THIS Is What Makes a Good Judge,https://www.youtube.com/watch?v=ylc-e9iK9uQ,,0.0,False,False,,,0.0,0.0,,,
2023-09-08,How 24/7 News Is Exploiting Our Tribalistic Switch,https://www.youtube.com/watch?v=X0jF2xdT5UE,,0.0,False,False,,,0.0,0.0,,,
2023-09-07,Richard Dawkins Considers Intelligent Design,https://www.youtube.com/watch?v=WuZlDaIDTCo,,0.0,False,False,,,0.0,0.0,,,
2023-09-07,COMEDIAN on How Men and Women Communicate Differently,https://www.youtube.com/watch?v=d9yubFHCiCA,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2023-09-06,The SECRET to Elon Musk’s Success,https://www.youtube.com/watch?v=4JAHlMqN7Gg,,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
2023-09-05,Why They Hate Jordan Peterson - Konstantin Kisin,https://www.youtube.com/watch?v=DJW-O8vLvc4,,0.0,False,False,,,0.0,0.0,,,
2023-09-03,How the Media Creates Delusional Tribes - Tim Urban,https://www.youtube.com/watch?v=84C3f5IlbXI,Tim Urban,0.0,False,False,trump_and_us_politics|uk_politics,,0.0,0.0,,,
2023-09-02,LIVE & RAW: The Cash For Questions Stream,https://www.youtube.com/watch?v=tBJBRlnugR0,,0.0,False,False,,,0.0,0.0,,,
2023-09-01,HOW the Barbarians Formed the West,https://www.youtube.com/watch?v=-LabzawVYT8,,0.0,False,False,,,0.0,0.0,,,
2023-09-01,Psychiatrist on GROOMING in Gender Education,https://www.youtube.com/watch?v=7vX_HJxqkL4,Psychiatrist,0.0,False,False,,,0.0,0.0,,,
2023-08-31,The Painful Death of TV Comedy,https://www.youtube.com/watch?v=BuMn4-w2ZU0,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2023-08-30,THIS Phrase HAS to Stay,https://www.youtube.com/watch?v=NX9otvdATNc,,0.0,False,False,,,0.0,0.0,,,
2023-08-29,Why Communism is Even Worse Than Fascism - Konstantin Kisin,https://www.youtube.com/watch?v=4Jgi6kC5j3M,,0.0,False,False,immigration_and_borders|free_speech_and_censorship|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living|culture_war_general,,0.0,0.0,,,
2023-08-28,Is There Such A Thing As Too Much Freedom?,https://www.youtube.com/watch?v=s8EUeXfOuA4,,0.0,False,False,,,0.0,0.0,,,
2023-08-28,THIS Is Why Wokism Is a Threat to Our Society,https://www.youtube.com/watch?v=mXr8SlvwEl0,,0.0,False,False,,,0.0,0.0,,,
2023-08-27,An Honest Conversation with a Marxist - Aaron Bastani,https://www.youtube.com/watch?v=9gwxjyZ9-8w,Aaron Bastani,0.0,False,False,israel_and_middle_east|russia_ukraine_geopolitics|economy_and_cost_of_living|culture_war_general,,0.0,0.0,,,
2023-08-26,LIVE & RAW: 600K Celebration Stream!,https://www.youtube.com/watch?v=jhImxT3e0XQ,,0.0,False,False,,,0.0,0.0,,,
2023-08-25,LIVE & RAW: Yevgeny Prigozhin Didn't Kill Himself,https://www.youtube.com/watch?v=hGeuADfo9KI,,0.0,False,False,,,0.0,0.0,,,
2023-08-25,Meet The Father of The Trans Movement,https://www.youtube.com/watch?v=1q1yxTIBfg4,,0.0,False,False,,,0.0,0.0,,,
2023-08-25,We’re About to Discover Where The Universe Came From...,https://www.youtube.com/watch?v=-H2CMsvuXzo,,0.0,False,False,,,0.0,0.0,,,
2023-08-24,Why the Average NBA Career Is ONLY 4 Years!,https://www.youtube.com/watch?v=O4jkTFLV3wQ,,0.0,False,False,,,0.0,0.0,,,
2023-08-24,Bill Burr Picks His Top 5 Comedians of All Time,https://www.youtube.com/watch?v=P39dVPz34Vg,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2023-08-23,Psychiatrist: How the Transgender Movement Happened,https://www.youtube.com/watch?v=SzyG5Zmm_tY,Psychiatrist,0.0,False,False,trans_and_gender|trump_and_us_politics,,0.0,0.0,,,
2023-08-21,THIS is Why Ricky Gervais Isn't Cancelled,https://www.youtube.com/watch?v=oDbZ3NEbHhQ,,0.0,False,False,woke_and_cancel_culture,,0.0,0.0,,,
2023-08-21,Mark Normand Gets Called a RACIST,https://www.youtube.com/watch?v=CHcG-jtBVqY,,0.0,False,False,,,0.0,0.0,,,
2023-08-19,LIVE & RAW: Get Your Lionesses Out For The Lads!,https://www.youtube.com/watch?v=BFxGeNt5ydg,,0.0,False,False,,,0.0,0.0,,,
2023-08-18,RAW! The Edinburgh Conformity Festival,https://www.youtube.com/watch?v=4TXa2YKW7M8,,0.0,False,False,,,0.0,0.0,,,
2023-08-17,"“I Thought I Was a Boy, but I’m Autistic”",https://www.youtube.com/watch?v=NpudsJV_pj0,,0.0,False,False,trans_and_gender|culture_war_general,,0.0,0.0,,,
2023-08-16,What Exactly Is A British Bloke?,https://www.youtube.com/watch?v=TUfgWdK_kRA,,0.0,False,False,free_speech_and_censorship|uk_politics,,0.0,0.0,,,
2023-08-16,How to FIX Australia - John Anderson,https://www.youtube.com/watch?v=ZUnpuuCvaN8,John Anderson,0.0,False,False,,,0.0,0.0,,,
2023-08-15,Dissecting the Online Right-Wing Landscape,https://www.youtube.com/watch?v=UvgkzrKnen4,,0.0,False,False,,,0.0,0.0,,,
2023-08-14,Why Russians Are the Way They Are,https://www.youtube.com/watch?v=zvvJGX9qSkc,,0.0,False,False,russia_ukraine_geopolitics,,0.0,0.0,,,
2023-08-14,Meet The Comedian OTHER Comics Are Cancelling,https://www.youtube.com/watch?v=tVxumg4kIro,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2023-08-10,THIS Is Causing Teen Girl Suicide Rates to Skyrocket,https://www.youtube.com/watch?v=_j8RuAaAThQ,,0.0,False,False,,,0.0,0.0,,,
2023-08-10,How I Was Duped by the Cult of Wokism,https://www.youtube.com/watch?v=D_M9ox5JRIU,,0.0,False,False,,,0.0,0.0,,,
2023-08-06,"""The Left Used to Believe in Winning People Over"" - Mark Steel",https://www.youtube.com/watch?v=jMum80rH5bk,Mark Steel,0.0,False,False,uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living|culture_war_general,,0.0,0.0,,,
2023-08-05,How I Learnt To Stop Worrying & Love Global Boiling,https://www.youtube.com/watch?v=dakzkr96C3c,,0.0,False,False,,,0.0,0.0,,,
2023-08-04,RAW! Lizzo’s Got A Brand New Lawsuit,https://www.youtube.com/watch?v=CrJ49FL1bXc,,0.0,False,False,,,0.0,0.0,,,
2023-08-04,Trans Clinic Whistleblower Speaks Out About Backlash to Challenging Doctors,https://www.youtube.com/watch?v=MQy27-T5_os,,0.0,False,False,,,0.0,0.0,,,
2023-08-03,How Transgender Athletes Are The Newest Cheating Scandal!,https://www.youtube.com/watch?v=XPH1V1-srvA,,0.0,False,False,trans_and_gender|russia_ukraine_geopolitics,,0.0,0.0,,,
2023-08-03,What INTENSE Technological Growth Did To Us…,https://www.youtube.com/watch?v=GAryBZpiQJI,,0.0,False,False,,,0.0,0.0,,,
2023-08-02,Brendan O'Neill - Why We Must Dissent,https://www.youtube.com/watch?v=vVYUFHt8eqg,Why We Must Dissent,0.0,False,False,free_speech_and_censorship|islam_and_extremism|culture_war_general|crime_and_policing,,0.0,0.0,,,
2023-08-02,I Changed from Liberal to Conservative,https://www.youtube.com/watch?v=OhRQ3cCkQ2s,,0.0,False,False,uk_politics|culture_war_general,,0.0,0.0,,,
2023-08-01,Uncle Roger on Being Cancelled In China,https://www.youtube.com/watch?v=OzRCYNH64hc,Uncle Roger,0.0,False,False,woke_and_cancel_culture|russia_ukraine_geopolitics,,0.0,0.0,,,
2023-08-01,EXPLAINED in 6 minutes: Illegal Immigration,https://www.youtube.com/watch?v=295iVP9BZ_0,,0.0,False,False,immigration_and_borders|uk_politics,,0.0,0.0,,,
2023-07-31,"""He's Free to Grab Life by the Balls!"" - Francis Foster #REACTION",https://www.youtube.com/watch?v=Eo7cV8YLhmM,,0.0,False,False,,,0.0,0.0,,,
2023-07-29,RAW! No Bank Account No Cry,https://www.youtube.com/watch?v=y2fkI1s-sIA,,0.0,False,False,,,0.0,0.0,,,
2023-07-28,Astrophysicist: Are We Alone in the Universe?,https://www.youtube.com/watch?v=r_2JrSEwmqI,Astrophysicist,0.0,False,False,,,0.0,0.0,,,
2023-07-27,BANK ROW: Konstantin Kisin Interviewed on BBC,https://www.youtube.com/watch?v=fJWKHrZx51k,BANK ROW,0.0,False,False,,,0.0,0.0,,,
2023-07-25,Controversial Blogger: Why Bad Ideas Succeed,https://www.youtube.com/watch?v=P5Ve8PnHHT4,Controversial Blogger,0.0,False,False,,,0.0,0.0,,,
2023-07-24,I Couldn't Believe Who My REAL Dad Was - Comedian Simon Evans,https://www.youtube.com/watch?v=yA4R7vDxe0M,Comedian Simon Evans,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2023-07-23,The Case Against Democracy,https://www.youtube.com/watch?v=3-y4P7f0uHI,,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
2023-07-22,Transgender Athletes in Women's Sport - Sharron Davies,https://www.youtube.com/watch?v=ehh7y5FyLFk,Sharron Davies,0.0,False,False,trans_and_gender,,0.0,0.0,,,
2023-07-22,"I’m An Eco-loon, Drag Me Out Of the F*cking Road!",https://www.youtube.com/watch?v=TqMDBYOtalU,,0.0,False,False,,,0.0,0.0,,,
2023-07-21,What EXACTLY Happened That Completely Changed Trans?,https://www.youtube.com/watch?v=nTfB_NMI82o,,0.0,False,False,trans_and_gender|culture_war_general,,0.0,0.0,,,
